feature_code,year,measurement,value,walking_time_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,neighbourhood_rating,community_belonging,la_name
S12000049,2014,Percent,50,All,NA,Male,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000014,2016,Percent,30,All,NA,Female,All,All,All,All,All,Fairly good,NA,Falkirk
S12000042,2017,Percent,55,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Dundee City
S12000040,2016,Percent,60,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,West Lothian
S12000010,2016,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,East Lothian
S12000010,2016,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,East Lothian
S12000042,2014,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Dundee City
S92000003,2018,Percent,33,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Scotland
S12000039,2015,Percent,46,All,NA,Male,All,All,All,All,All,Fairly good,NA,West Dunbartonshire
S12000028,2018,Percent,26,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,South Ayrshire
S12000026,2018,Percent,31,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Scottish Borders
S12000027,2018,Percent,23,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Shetland Islands
S12000020,2014,Percent,34,All,NA,All,All,All,All,All,White,Fairly good,Very strongly,Moray
S12000008,2019,Percent,28,All,NA,Male,All,All,All,All,All,Fairly good,NA,East Ayrshire
S12000011,2019,Percent,30,All,NA,Female,All,All,All,All,All,Fairly good,NA,East Renfrewshire
S12000028,2016,Percent,31,All,NA,All,All,All,All,All,White,Fairly good,NA,South Ayrshire
S12000017,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,Highland
S12000049,2013,Percent,45,All,NA,Female,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000045,2016,Percent,26,All,NA,All,All,All,All,All,White,Fairly good,NA,East Dunbartonshire
S12000006,2016,Percent,3,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Dumfries and Galloway
S12000021,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,North Ayrshire
S12000029,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,South Lanarkshire
S12000045,2017,Percent,75,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,East Dunbartonshire
S12000042,2018,Percent,43,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Dundee City
S12000028,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,South Ayrshire
S12000008,2016,Percent,0,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,East Ayrshire
S12000013,2014,Percent,18,All,NA,All,Urban,All,All,All,All,Fairly good,NA,Na h-Eileanan Siar
S12000017,2014,Percent,20,All,NA,All,Rural,All,All,All,All,Fairly good,NA,Highland
S12000027,2015,Percent,1,All,NA,All,All,80% least deprived,All,All,All,No opinion,Don't know,Shetland Islands
S12000048,2017,Percent,66,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Perth and Kinross
S12000041,2015,Percent,1,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Angus
S12000048,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Perth and Kinross
S12000035,2015,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Argyll and Bute
S12000047,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Fife
S12000045,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,East Dunbartonshire
S12000042,2013,Percent,51,All,NA,All,All,All,All,All,White,Fairly good,NA,Dundee City
S92000003,2014,Percent,62,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Scotland
S12000049,2015,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Glasgow City
S92000003,2013,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Scotland
S12000047,2017,Percent,58,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Fife
S12000049,2017,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,Glasgow City
S12000021,2014,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,North Ayrshire
S12000020,2015,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Moray
S12000014,2014,Percent,1,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Falkirk
S12000045,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,East Dunbartonshire
S12000042,2017,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Dundee City
S12000005,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Clackmannanshire
S12000021,2015,Percent,0,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,North Ayrshire
S12000026,2018,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Scottish Borders
S12000035,2014,Percent,34,All,NA,All,All,All,All,All,White,Fairly good,NA,Argyll and Bute
S12000049,2014,Percent,50,All,NA,All,All,All,All,All,White,Fairly good,NA,Glasgow City
S12000049,2016,Percent,49,All,NA,All,All,All,All,All,White,Fairly good,NA,Glasgow City
S12000047,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Fife
S12000048,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Perth and Kinross
S12000041,2014,Percent,1,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Angus
S12000047,2015,Percent,36,All,NA,All,All,80% least deprived,All,All,All,Fairly good,Very strongly,Fife
S12000011,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,East Renfrewshire
S12000042,2014,Percent,0,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Dundee City
S12000049,2017,Percent,45,All,NA,All,Urban,All,All,All,All,Fairly good,NA,Glasgow City
S12000026,2015,Percent,1,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Scottish Borders
S12000048,2019,Percent,36,All,NA,All,Urban,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000040,2017,Percent,4,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,West Lothian
S12000049,2017,Percent,45,All,NA,Female,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000010,2013,Percent,36,All,NA,All,All,All,All,All,All,Fairly good,NA,East Lothian
S12000049,2014,Percent,38,All,NA,All,All,All,All,All,Other,Fairly good,NA,Glasgow City
S12000006,2017,Percent,3,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Dumfries and Galloway
S92000003,2015,Percent,0,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Scotland
S12000014,2016,Percent,31,All,NA,All,All,All,All,All,White,Fairly good,NA,Falkirk
S12000021,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,North Ayrshire
S12000049,2015,Percent,47,All,NA,Female,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000029,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,South Lanarkshire
S12000049,2017,Percent,45,All,NA,All,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000028,2018,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,South Ayrshire
S12000049,2017,Percent,45,All,NA,Male,All,All,All,All,All,Fairly good,Fairly strongly,Glasgow City
S12000042,2015,Percent,41,All,NA,All,All,All,All,All,All,Fairly good,NA,Dundee City
S12000023,2016,Percent,0,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,Orkney Islands
S12000020,2016,Percent,28,All,NA,All,All,All,All,All,White,Fairly good,NA,Moray
S92000003,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Scotland
S12000048,2019,Percent,29,All,NA,All,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000020,2018,Percent,3,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Moray
S12000049,2016,Percent,49,All,NA,All,All,All,All,All,All,Fairly good,NA,Glasgow City
S12000017,2018,Percent,26,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Highland
S12000030,2017,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Stirling
S12000011,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,East Renfrewshire
S12000035,2017,Percent,3,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Argyll and Bute
S12000013,2018,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Very poor,Not at all strongly,Na h-Eileanan Siar
S12000039,2015,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,West Dunbartonshire
S12000039,2017,Percent,8,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,West Dunbartonshire
S12000029,2017,Percent,57,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,South Lanarkshire
S12000018,2014,Percent,33,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Inverclyde
S12000026,2015,Percent,33,All,NA,Female,All,All,All,All,All,Fairly good,NA,Scottish Borders
S12000036,2017,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,City of Edinburgh
S12000030,2014,Percent,38,All,NA,Male,All,All,All,All,All,Fairly good,NA,Stirling
S12000019,2017,Percent,46,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Midlothian
S12000048,2018,Percent,29,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Perth and Kinross
S12000011,2017,Percent,31,All,NA,Male,All,All,All,All,All,Fairly good,NA,East Renfrewshire
S12000048,2015,Percent,26,All,NA,All,Rural,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000038,2014,Percent,36,All,NA,All,Urban,All,All,All,All,Fairly good,Very strongly,Renfrewshire
S12000033,2018,Percent,38,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Aberdeen City
S12000034,2018,Percent,33,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Aberdeenshire
S12000033,2015,Percent,57,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Aberdeen City
S12000018,2013,Percent,35,All,NA,Female,All,All,All,All,All,Fairly good,NA,Inverclyde
S12000045,2016,Percent,28,All,NA,Female,All,All,All,All,All,Fairly good,NA,East Dunbartonshire
S12000013,2017,Percent,10,All,NA,Male,All,All,All,All,All,Fairly good,NA,Na h-Eileanan Siar
S12000047,2013,Percent,47,All,NA,All,Urban,All,All,All,All,Fairly good,NA,Fife
S12000019,2017,Percent,53,All,NA,Female,All,All,All,All,All,Fairly good,NA,Midlothian
S12000029,2015,Percent,61,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,South Lanarkshire
S92000003,2015,Percent,62,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Scotland
S12000030,2013,Percent,31,All,NA,All,All,All,All,All,White,Fairly good,NA,Stirling
S12000019,2016,Percent,40,All,NA,All,All,All,All,All,White,Fairly good,NA,Midlothian
S92000003,2017,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,Don't know,Scotland
S12000019,2014,Percent,37,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Midlothian
S12000048,2013,Percent,30,All,NA,All,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000047,2015,Percent,37,All,NA,All,All,All,All,All,All,Fairly good,NA,Fife
S12000033,2014,Percent,42,All,NA,Male,All,All,All,All,All,Fairly good,NA,Aberdeen City
S92000003,2013,Percent,41,All,NA,All,Urban,All,All,All,All,Fairly good,Fairly strongly,Scotland
S12000048,2015,Percent,39,All,NA,Male,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000036,2015,Percent,43,All,NA,All,Urban,All,All,All,All,Fairly good,NA,City of Edinburgh
S12000041,2014,Percent,45,All,NA,All,Urban,All,All,All,All,Fairly good,NA,Angus
S12000028,2013,Percent,37,All,NA,All,All,All,All,All,All,Fairly good,NA,South Ayrshire
S12000041,2013,Percent,34,All,NA,Male,All,All,All,All,All,Fairly good,NA,Angus
S12000008,2016,Percent,41,All,NA,All,All,All,All,All,All,Fairly good,NA,East Ayrshire
S12000018,2017,Percent,39,All,NA,Female,All,All,All,All,All,Fairly good,NA,Inverclyde
S12000047,2016,Percent,38,All,NA,Female,All,All,All,All,All,Fairly good,NA,Fife
S12000023,2015,Percent,16,All,NA,All,All,All,All,All,All,Fairly good,NA,Orkney Islands
S12000017,2017,Percent,23,All,NA,Female,All,All,All,All,All,Fairly good,NA,Highland
S12000018,2017,Percent,35,All,NA,Male,All,All,All,All,All,Fairly good,NA,Inverclyde
S12000017,2017,Percent,21,All,NA,Male,All,All,All,All,All,Fairly good,NA,Highland
S12000006,2013,Percent,27,All,NA,Female,All,All,All,All,All,Fairly good,NA,Dumfries and Galloway
S12000028,2016,Percent,32,All,NA,All,Urban,All,All,All,All,Fairly good,NA,South Ayrshire
S12000048,2016,Percent,28,All,NA,Female,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000034,2014,Percent,32,All,NA,Male,All,All,All,All,All,Fairly good,NA,Aberdeenshire
S12000048,2014,Percent,28,All,NA,Female,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S12000029,2014,Percent,38,All,NA,All,All,All,All,All,White,Fairly good,NA,South Lanarkshire
S12000034,2018,Percent,3,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Aberdeenshire
S12000010,2019,Percent,34,All,NA,Female,All,All,All,All,All,Fairly good,NA,East Lothian
S12000038,2018,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Renfrewshire
S12000038,2018,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,Renfrewshire
S12000008,2014,Percent,40,All,NA,All,All,All,All,All,White,Fairly good,NA,East Ayrshire
S12000020,2016,Percent,28,All,NA,Female,All,All,All,All,All,Fairly good,NA,Moray
S12000034,2013,Percent,33,All,NA,All,All,All,All,All,White,Fairly good,NA,Aberdeenshire
S12000008,2019,Percent,36,All,NA,Female,All,All,All,All,All,Fairly good,NA,East Ayrshire
S12000010,2019,Percent,38,All,NA,Male,All,All,All,All,All,Fairly good,NA,East Lothian
S12000040,2019,Percent,41,All,NA,All,All,All,All,All,All,Fairly good,NA,West Lothian
S12000047,2017,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Very poor,NA,Fife
S12000010,2015,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,East Lothian
S12000030,2018,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,Stirling
S12000020,2014,Percent,35,All,NA,Male,All,All,All,All,All,Fairly good,NA,Moray
S12000035,2014,Percent,30,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Argyll and Bute
S12000048,2014,Percent,30,All,NA,All,All,All,All,All,All,Fairly good,NA,Perth and Kinross
S92000003,2018,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Scotland
S12000047,2013,Percent,42,All,NA,All,All,All,All,All,All,Fairly good,NA,Fife
S12000008,2014,Percent,36,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,East Ayrshire
S12000017,2014,Percent,74,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Highland
S12000018,2017,Percent,72,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Inverclyde
S12000033,2018,Percent,5,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Not at all strongly,Aberdeen City
S12000042,2013,Percent,51,All,NA,All,All,All,All,All,All,Fairly good,NA,Dundee City
S12000036,2015,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,City of Edinburgh
S12000047,2018,Percent,35,All,NA,All,All,80% least deprived,All,All,All,Fairly good,Very strongly,Fife
S12000029,2015,Percent,4,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,South Lanarkshire
S12000039,2014,Percent,1,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,Don't know,West Dunbartonshire
S12000028,2014,Percent,32,All,NA,All,All,All,All,All,White,Fairly good,NA,South Ayrshire
S12000017,2017,Percent,77,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Highland
S12000008,2017,Percent,2,All,NA,All,All,80% least deprived,All,All,All,No opinion,NA,East Ayrshire
S12000020,2014,Percent,34,All,NA,All,All,80% least deprived,All,All,All,Fairly good,Very strongly,Moray
S92000003,2015,Percent,37,All,NA,Female,All,All,All,All,All,Fairly good,NA,Scotland
S12000039,2018,Percent,43,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,West Dunbartonshire
S12000030,2018,Percent,31,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Stirling
S12000005,2013,Percent,5,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Clackmannanshire
S12000042,2015,Percent,60,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,Dundee City
S12000010,2016,Percent,34,All,NA,All,All,All,All,All,All,Fairly good,NA,East Lothian
S12000048,2016,Percent,2,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Perth and Kinross
S12000041,2018,Percent,30,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,Angus
S12000036,2014,Percent,50,All,NA,All,All,80% least deprived,All,All,All,Very good,NA,City of Edinburgh
S12000029,2018,Percent,33,All,NA,All,All,80% least deprived,All,All,All,Fairly good,NA,South Lanarkshire
S12000011,2013,Percent,21,All,NA,Female,All,All,All,All,All,Fairly good,NA,East Renfrewshire
S12000028,2013,Percent,38,All,NA,All,All,All,All,All,White,Fairly good,NA,South Ayrshire
S12000041,2015,Percent,43,All,NA,Male,All,All,All,All,All,Fairly good,NA,Angus
S12000042,2019,Percent,43,All,NA,All,All,All,All,All,All,Fairly good,NA,Dundee City
S12000028,2015,Percent,24,All,NA,All,All,All,All,All,All,Fairly good,NA,South Ayrshire
S12000040,2014,Percent,2,All,NA,All,All,80% least deprived,All,All,All,No opinion,Don't know,West Lothian
S12000040,2013,Percent,44,All,NA,All,All,All,All,All,White,Fairly good,NA,West Lothian
S12000019,2016,Percent,0,All,NA,All,All,80% least deprived,All,All,All,Fairly poor,NA,Midlothian
S12000021,2013,Percent,3,All,NA,All,All,20% most deprived,All,All,All,Very poor,NA,North Ayrshire
S12000040,2017,Percent,71,All,NA,All,All,20% most deprived,All,All,All,Fairly good,NA,West Lothian
S12000029,2013,Percent,42,All,NA,All,All,All,All,All,All,Fairly good,Very strongly,South Lanarkshire
S12000021,2016,Percent,46,All,NA,All,All,20% most deprived,All,All,All,Fairly good,NA,North Ayrshire
S12000029,2016,Percent,7,All,NA,All,All,20% most deprived,All,All,All,Fairly poor,NA,South Lanarkshire
S12000005,2014,Percent,51,All,NA,All,All,20% most deprived,All,All,All,Fairly good,NA,Clackmannanshire
S12000039,2018,Percent,14,All,NA,All,All,20% most deprived,All,All,All,Fairly poor,NA,West Dunbartonshire
S12000042,2017,Percent,28,All,NA,All,All,20% most deprived,All,All,All,Very good,NA,Dundee City
S12000049,2016,Percent,3,All,NA,All,All,20% most deprived,All,All,All,Very poor,NA,Glasgow City
S12000042,2015,Percent,33,All,NA,All,All,20% most deprived,All,All,All,Very good,NA,Dundee City
S12000050,2019,Percent,40,All,NA,All,All,20% most deprived,All,All,All,Very good,NA,North Lanarkshire
